date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:34	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:37:33%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/515/apple-iphone-xs-max-silver-256gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index201d.html	(from https://www.greateasternretail.com/product/515/apple-iphone-xs-max-silver-256gb-storage/)
18:07:35	776/776	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2006:09:20%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_8R9toSn.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_8R9toSn.jpg	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:37	16588/16588	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2006:09:20%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_8R9toSn.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_8R9toSn.jpg	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:40	19028/19028	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:59%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SPACEGREY_1.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SPACEGREY_1.JPG	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:41	2728/2728	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:59%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SPACEGREY_2.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SPACEGREY_2.JPG	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:43	1078/1078	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:59%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SPACEGREY_3.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SPACEGREY_3.JPG	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:45	11952/11952	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:15:00%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SPACEGREY_4.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SPACEGREY_4.JPG	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:46	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:37:45%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/516/apple-iphone-xs-space-grey-64gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexb3fc.html	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:46	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:37:45%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/516/apple-iphone-xs-space-grey-64gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexb3fc.html	(from https://www.greateasternretail.com/product/516/apple-iphone-xs-space-grey-64gb-storage/)
18:07:46	800/800	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2005:41:49%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_1v8fQnT.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_1v8fQnT.jpg	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:07:48	15258/15258	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2005:41:49%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_1v8fQnT.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_1v8fQnT.jpg	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:07:50	10668/10668	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Jun%202021%2006:46:52%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/IPHONE_XS_SILVER_2.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/IPHONE_XS_SILVER_2.jpg	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:07:52	7422/7422	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Jun%202021%2006:46:53%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/IPHONE_XS_SILVER_3.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/IPHONE_XS_SILVER_3.jpg	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:07:54	28230/28230	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Jun%202021%2006:46:53%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/IPHONE_XS_SILVER_4.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/IPHONE_XS_SILVER_4.jpg	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:07:56	17398/17398	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:57%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SILVER_64_1.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SILVER_64_1.JPG	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:07:58	3034/3034	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:57%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SILVER_64_2.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SILVER_64_2.JPG	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:08:00	1040/1040	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:57%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SILVER_64_3.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SILVER_64_3.JPG	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:08:01	12822/12822	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:57%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/SILVER_64_4.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/SILVER_64_4.JPG	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:08:03	790/790	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2005:40:39%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_96HIGSs.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_96HIGSs.jpg	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:04	15096/15096	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2005:40:39%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_96HIGSs.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_96HIGSs.jpg	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:06	17498/17498	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:54%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/GOLD_1.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/GOLD_1.JPG	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:08	3344/3344	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/GOLD_2.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/GOLD_2.JPG	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:09	1240/1240	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/GOLD_3.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/GOLD_3.JPG	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:11	13382/13382	---M--	200	added ('OK')	image/webp	date:Wed,%2008%20Dec%202021%2010:14:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/GOLD_4.JPG	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/GOLD_4.JPG	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:25	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:01%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/517/apple-iphone-xs-silver-64gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexc05e.html	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:08:25	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:12%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/518/apple-iphone-xs-gold-256gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index21c0.html	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:12%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/518/apple-iphone-xs-gold-256gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index21c0.html	(from https://www.greateasternretail.com/product/518/apple-iphone-xs-gold-256gb-storage/)
18:08:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:01%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/517/apple-iphone-xs-silver-64gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexc05e.html	(from https://www.greateasternretail.com/product/517/apple-iphone-xs-silver-64gb-storage/)
18:08:28	770/770	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2006:38:44%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_NkerZoa.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_NkerZoa.jpg	(from https://www.greateasternretail.com/product/514/apple-iphone-xs-max-space-grey-256gb-storage/)
18:08:30	15664/15664	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2006:38:44%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_NkerZoa.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_NkerZoa.jpg	(from https://www.greateasternretail.com/product/514/apple-iphone-xs-max-space-grey-256gb-storage/)
18:08:32	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:31%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/514/apple-iphone-xs-max-space-grey-256gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexa834.html	(from https://www.greateasternretail.com/product/514/apple-iphone-xs-max-space-grey-256gb-storage/)
18:08:32	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:31%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/514/apple-iphone-xs-max-space-grey-256gb-storage/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexa834.html	(from https://www.greateasternretail.com/product/514/apple-iphone-xs-max-space-grey-256gb-storage/)
18:08:32	2241/2241	---M--	200	added ('OK')	image/png	etag:%22575a54b0-8c1%22	https://sachinchoolur.github.io/lightslider/dist/img/controls.png	C:/Fitnesss/ashok_sir_pp/sachinchoolur.github.io/lightslider/dist/img/controls.png	(from https://sachinchoolur.github.io/lightslider/dist/css/lightslider.css)
18:08:35	34548/34548	---M--	200	added ('OK')	image/webp	date:Wed,%2005%20Apr%202023%2012:47:48%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_4wo0KAc.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_4wo0KAc.jpg	(from https://www.greateasternretail.com/product/1884/lloyd-5-in-1-convertible-15-ton-5-star-inverter-split-ac-with-strong-dehumidifier-2023-model-copper-condenser-gls18i5fwrbv/)
18:08:36	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:34%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/1720/haier-16-ton-5-star-split-ac-elegante-cool/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index8ac6.html	(from https://www.greateasternretail.com/product/1720/haier-16-ton-5-star-split-ac-elegante-cool/)
18:08:36	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:34%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/1720/haier-16-ton-5-star-split-ac-elegante-cool/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index8ac6.html	(from https://www.greateasternretail.com/product/1720/haier-16-ton-5-star-split-ac-elegante-cool/)
18:08:38	1110/1110	---M--	200	added ('OK')	image/webp	date:Thu,%2017%20Aug%202023%2007:05:21%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_BS7a5u8.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_BS7a5u8.jpg	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:40	14036/14036	---M--	200	added ('OK')	image/webp	date:Thu,%2017%20Aug%202023%2007:05:21%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_BS7a5u8.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_BS7a5u8.jpg	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:42	8588/8588	---M--	200	added ('OK')	image/webp	date:Fri,%2014%20May%202021%2011:48:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/PANASONIC_TH_55JX750DX_2.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/PANASONIC_TH_55JX750DX_2.jpg	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:44	7564/7564	---M--	200	added ('OK')	image/webp	date:Fri,%2014%20May%202021%2011:48:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/PANASONIC_TH_55JX750DX_3.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/PANASONIC_TH_55JX750DX_3.jpg	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:46	8470/8470	---M--	200	added ('OK')	image/webp	date:Fri,%2014%20May%202021%2011:48:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/PANASONIC_TH_55JX750DX_4.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/PANASONIC_TH_55JX750DX_4.jpg	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:48	9932/9932	---M--	200	added ('OK')	image/webp	date:Fri,%2014%20May%202021%2011:48:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/PANASONIC_TH_55JX750DX_5.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/PANASONIC_TH_55JX750DX_5.jpg	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:50	8088/8088	---M--	200	added ('OK')	image/webp	date:Fri,%2014%20May%202021%2011:48:55%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/PANASONIC_TH_55JX750DX_6.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/PANASONIC_TH_55JX750DX_6.jpg	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:51	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:50%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexdce7.html	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:51	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2012:38:50%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexdce7.html	(from https://www.greateasternretail.com/product/358/panasonic-139-cm-55-inches-4k-ultra-hd-smart-android-led-tv-th-55jx750dx-black/)
18:08:52	1114/1114	---M--	200	added ('OK')	image/webp	date:Fri,%2022%20Apr%202022%2011:58:40%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_G1KuILx.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_G1KuILx.jpg	(from https://www.greateasternretail.com/product/1043/panasonic-viera-165cm-65-inch-ultra-hd-4k-led-android-smart-tv-dolbe-atmos-th-65jx850dx-black/)
18:08:55	105874/105874	---M--	200	added ('OK')	image/webp	date:Fri,%2022%20Apr%202022%2011:58:40%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/1_G1KuILx.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/1_G1KuILx.jpg	(from https://www.greateasternretail.com/product/1043/panasonic-viera-165cm-65-inch-ultra-hd-4k-led-android-smart-tv-dolbe-atmos-th-65jx850dx-black/)
18:08:57	10052/10052	---M--	200	added ('OK')	image/webp	date:Wed,%2029%20Sep%202021%2010:15:04%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Panasonic_TH-65JX850DX_2.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Panasonic_TH-65JX850DX_2.jpg	(from https://www.greateasternretail.com/product/1043/panasonic-viera-165cm-65-inch-ultra-hd-4k-led-android-smart-tv-dolbe-atmos-th-65jx850dx-black/)
18:08:59	2040/2040	---M--	200	added ('OK')	image/webp	date:Wed,%2029%20Sep%202021%2010:15:05%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Panasonic_TH-65JX850DX_3.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Panasonic_TH-65JX850DX_3.jpg	(from https://www.greateasternretail.com/product/1043/panasonic-viera-165cm-65-inch-ultra-hd-4k-led-android-smart-tv-dolbe-atmos-th-65jx850dx-black/)
18:09:00	2788/2788	---M--	200	added ('OK')	image/webp	date:Wed,%2029%20Sep%202021%2010:15:05%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Panasonic_TH-65JX850DX_4.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Panasonic_TH-65JX850DX_4.jpg	(from https://www.greateasternretail.com/product/1043/panasonic-viera-165cm-65-inch-ultra-hd-4k-led-android-smart-tv-dolbe-atmos-th-65jx850dx-black/)
18:09:02	11884/11884	---M--	200	added ('OK')	image/webp	date:Wed,%2029%20Sep%202021%2010:15:05%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Panasonic_TH-65JX850DX_5.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Panasonic_TH-65JX850DX_5.jpg	(from https://www.greateasternretail.com/product/1043/panasonic-viera-165cm-65-inch-ultra-hd-4k-led-android-smart-tv-dolbe-atmos-th-65jx850dx-black/)
18:09:05	956/956	---M--	200	added ('OK')	image/webp	date:Fri,%2024%20Mar%202023%2011:10:17%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(50)/fit-in/60x60/images/1_9ocyfjf.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(50)/fit-in/60x60/images/1_9ocyfjf.jpg	(from https://www.greateasternretail.com/product/1869/vivo-y22-4gb-ram-64gb-metaverse-green/)
